,year_built,tags,permalink,status,list_price,property_id,listing,primary_photo,sold_date,sold_price,lot_sqft,sqft,baths,garages,beds,postal_code,state,city
2355,1974.0,"['central_air', 'forced_air', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'floor_plan', 'fixer_upper']",46-Country-Pl_Springfield_IL_62703_M80327-46056,sold,42400.0,8032746056,2960791667,https://ap.rdcpix.com/c48472571c02975abc6c32cefe19cb3dl-m2166782980s-w1024_h768.jpg,2023-11-30,42900.0,,1532.0,3.0,2.0,3.0,62703,Illinois,Springfield
2356,1994.0,['rental_property'],3430-N-Peoria-Rd-NB111_Springfield_IL_62702_M98939-09070,sold,19900.0,9893909070,2959619064,https://ap.rdcpix.com/9a3f34df9a3de80a9f9397c7cc7a475fl-m771732480s-w1024_h768.jpg,2023-11-19,19900.0,,,2.0,,3.0,62702,Illinois,Springfield
2357,1920.0,"['central_air', 'washer_dryer', 'basement', 'two_or_more_stories', 'front_porch', 'efficient']",2404-S-9th-St_Springfield_IL_62703_M86149-63827,sold,49900.0,8614963827,2959782208,https://ap.rdcpix.com/f47b7337e99c53f77f909db9681d6e83l-m1511081702s-w1024_h768.jpg,2023-11-10,42000.0,4033.0,1359.0,2.0,,2.0,62703,Illinois,Springfield
2358,1995.0,['rental_property'],3430-N-Peoria-Rd-NB56_Springfield_IL_62702_M95173-34186,sold,18900.0,9517334186,2959897653,https://ap.rdcpix.com/1766dedbacbf12c883a0beecdc3094f4l-m1454071808s-w1024_h768.jpg,2023-10-15,18900.0,,,2.0,,3.0,62702,Illinois,Springfield
2359,1999.0,,3617-E-North-Grand-Ave-Lot-203_Springfield_IL_62702_M99504-76472,sold,60000.0,9950476472,2959239523,https://ap.rdcpix.com/4934132451cb3ce08e7a41c156c74c08l-m205811973s-w1024_h768.jpg,2023-10-03,,,,2.0,,3.0,62702,Illinois,Springfield
2360,2005.0,"['central_air', 'community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'laundry_room', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'cathedral_ceiling', 'master_suite', 'lake', 'hoa']",3601-Lytham-Dr_Springfield_IL_62712_M80129-57840,sold,219900.0,8012957840,2958032414,https://ap.rdcpix.com/e22aae5de94c4bf11ed10d2707b59c08l-m3595609740s-w1024_h768.jpg,2023-09-28,214000.0,6534.0,1672.0,2.0,2.0,3.0,62712,Illinois,Springfield
2361,,"['cul_de_sac', 'two_or_more_stories']",19-Garnet-Ct_Springfield_IL_62703_M81426-43320,sold,4000.0,8142643320,2955116778,https://ap.rdcpix.com/0e390e790cf505b3be33aa21008316c1l-m4218061912s-w1024_h768.jpg,2023-09-27,3800.0,6316.0,,0.0,,,62703,Illinois,Springfield
2362,2002.0,['rental_property'],3430-N-Peoria-Rd-NB173_Springfield_IL_62702_M92956-02582,sold,15900.0,9295602582,2954431547,https://ap.rdcpix.com/40dbb3a6ba8afa6e18932c745376f7acl-m3808765713s-w1024_h768.jpg,2023-09-25,15900.0,,,2.0,,2.0,62702,Illinois,Springfield
2363,2003.0,"['central_air', 'community_outdoor_space', 'fireplace', 'forced_air', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'modern_kitchen', 'large_kitchen', 'big_yard', 'fenced_yard', 'farm', 'ranch', 'pond']",242-Prairie-Grass-Rd_Springfield_IL_62712_M94111-48899,sold,300000.0,9411148899,2959916528,https://ap.rdcpix.com/10e5d98a3e3797b17c014a6c50bd193el-m2029153029s-w1024_h768.jpg,2023-09-22,300000.0,14810.0,2238.0,2.0,3.0,3.0,62712,Illinois,Springfield
2364,,['single_story'],1900-S-7th-St_Springfield_IL_62703_M97969-33427,sold,7500.0,9796933427,2956129203,https://ap.rdcpix.com/227bfcb31dc83e0c6a3e51a3d66ec995l-m4104993755s-w1024_h768.jpg,2023-08-18,4500.0,6098.0,,0.0,,,62703,Illinois,Springfield
2365,,,1035-S-Spring-St_Springfield_IL_62704_M82173-12865,sold,6500.0,8217312865,2956135116,https://ap.rdcpix.com/a534f71eaef4c64e9e4f423c350201b8l-m1143116891s-w1024_h768.jpg,2023-08-18,5000.0,6970.0,,0.0,,,62704,Illinois,Springfield
2366,1995.0,"['central_air', 'community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'corner_lot']",6611-Bellflower-Ct_Springfield_IL_62712_M79218-79877,sold,269000.0,7921879877,2955356735,https://ap.rdcpix.com/b68b618c58f25e7384496e4098d757bbl-m1414274679s-w1024_h768.jpg,2023-08-17,250000.0,14810.0,1641.0,2.0,2.0,3.0,62712,Illinois,Springfield
2367,1923.0,"['central_air', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'single_story']",2500-S-6th-St_Springfield_IL_62703_M86511-49058,sold,94500.0,8651149058,2958757623,https://ap.rdcpix.com/aacb108dd551ee49746575e2bedec4cal-m2131498131s-w1024_h768.jpg,2023-08-16,94500.0,5663.0,1209.0,1.0,,2.0,62703,Illinois,Springfield
2368,,,83-Amherst-Dr_Springfield_IL_62702_M85591-38865,sold,,8559138865,,https://ap.rdcpix.com/2030054624/1fad2c197729b9ba4a49253964e5ed09l-m0s-w1024_h768.jpg,2023-08-14,119900.0,,,0.0,,,62702,Illinois,Springfield
2369,,,4615-Lasalle-Ct_Springfield_IL_62711_M95265-32270,sold,,9526532270,,,2023-08-11,359900.0,,,,,,62711,Illinois,Springfield
2370,1997.0,['rental_property'],3430-N-Peoria-Rd-NB48_Springfield_IL_62702_M99272-28466,sold,14900.0,9927228466,2957135105,https://ap.rdcpix.com/0f311851dff74396840f0f5052cf91aal-m2533206617s-w1024_h768.jpg,2023-08-06,14900.0,,,2.0,,2.0,62702,Illinois,Springfield
2371,1920.0,"['basement', 'single_story']",926-S-College-St_Springfield_IL_62704_M89642-94192,sold,23300.0,8964294192,2955758217,https://ap.rdcpix.com/05775162b3705f5fc4d9e98a6340a04cl-m2166782980s-w1024_h768.jpg,2023-07-31,20700.0,5189.0,1252.0,1.0,,3.0,62704,Illinois,Springfield
2372,2000.0,['pets_allowed'],3430-N-Peoria-Rd-NB82_Springfield_IL_62702_M93110-42542,sold,5900.0,9311042542,2954815433,https://ap.rdcpix.com/ebc1b75190fdf59c07855fc2f915ecbel-m2074679814s-w1024_h768.jpg,2023-07-25,5900.0,,,2.0,,3.0,62702,Illinois,Springfield
2373,,,416-Yeoman-Dr_Springfield_IL_62704_M75667-35445,sold,,7566735445,,,2023-07-24,130000.0,10925.0,,0.0,,,62704,Illinois,Springfield
2374,,,2237-S-14th-St_Springfield_IL_62703_M84871-72216,sold,,8487172216,,https://p.rdcpix.com/v01/l55bb7b44-m0s-w1024_h768.jpg,2023-07-24,68000.0,5960.0,,0.0,,,62703,Illinois,Springfield
2375,,,3532-E-State-Route-29_Springfield_IL_62712_M86297-21141,sold,,8629721141,,,2023-07-24,142000.0,43560.0,,0.0,,,62712,Illinois,Springfield
2376,,,933-Westview-Dr_Springfield_IL_62704_M89077-24492,sold,,8907724492,,https://ap.rdcpix.com/1275068951/e080a86ddae92ed8eb34c6f68a79ae0bl-m0s-w1024_h768.jpg,2023-07-24,207000.0,11436.0,,0.0,,,62704,Illinois,Springfield
2377,,,2108-Dubsdread-Dr_Springfield_IL_62711_M73113-51941,sold,,7311351941,,https://ap.rdcpix.com/b65597335f93d710d671eed7eda7726fl-m3814844352s-w1024_h768.jpg,2023-07-24,346001.0,10466.0,,0.0,,,62711,Illinois,Springfield
2378,,,1201-S-4th-St_Springfield_IL_62703_M95151-69963,sold,,9515169963,,,2023-07-24,275000.0,9614.0,,0.0,,,62703,Illinois,Springfield
2379,2015.0,['rental_property'],56-Castings-Rd-BV56_Springfield_IL_62707_M99202-31996,sold,32900.0,9920231996,2953056454,https://ap.rdcpix.com/38e2de2636a8367dd0aadf897058549dl-m1666892302s-w1024_h768.jpg,2023-07-24,32900.0,,,2.0,,3.0,62707,Illinois,Springfield
2380,1972.0,,5-Villanova-Dr_Springfield_IL_62703_M89070-42332,sold,,8907042332,,https://p.rdcpix.com/v01/l17a30345-m0s-w1024_h768.jpg,2023-07-24,141000.0,7784.0,1360.0,0.0,,3.0,62703,Illinois,Springfield
2381,,,565-W-Elliott-Ave_Springfield_IL_62702_M72224-39436,sold,,7222439436,,,2023-07-21,10000.0,5759.0,,0.0,,,62702,Illinois,Springfield
2382,,,565-W-Elliott-Ave_Springfield_IL_62702_M87391-21995,sold,,8739121995,,,2023-07-21,10000.0,5759.0,,0.0,,,62702,Illinois,Springfield
2383,,,3913-Marryat-Dr_Springfield_IL_62711_M72373-41779,sold,,7237341779,,,2023-07-21,230000.0,6534.0,,0.0,,,62711,Illinois,Springfield
2384,,,2804-Castlerock-Rdg_Springfield_IL_62711_M82680-80483,sold,,8268080483,,,2023-07-21,475000.0,15000.0,,0.0,,,62711,Illinois,Springfield
2385,,,3501-Old-Jacksonville-Rd_Springfield_IL_62711_M96274-77899,sold,,9627477899,,,2023-12-27,27065000.0,,,0.0,,,62711,Illinois,Springfield
2386,1997.0,['rental_property'],110-Delta-Dawn-BV110_Springfield_IL_62707_M95572-43180,sold,12900.0,9557243180,2943169271,https://ap.rdcpix.com/54198f23869b28cf76ba44828781436cl-m2919807790s-w1024_h768.jpg,2023-12-21,12900.0,,,2.0,,3.0,62707,Illinois,Springfield
2387,1997.0,"['central_air', 'den_or_office', 'dishwasher', 'lake_view', 'recreation_facilities', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'outbuilding', 'pond', 'new_roof']",4464-Tolliver-Rd_Springfield_IL_62702_M92706-37132,sold,525000.0,9270637132,2962635961,https://ap.rdcpix.com/edc07d15e1ba4f06e0578a510f2841dbl-m651720871s-w1024_h768.jpg,2023-12-19,512000.0,443441.0,2762.0,2.0,,4.0,62702,Illinois,Springfield
2388,1986.0,"['community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'farm', 'ranch']",8200-Hunt-Rd_Springfield_IL_62712_M83995-54728,sold,240000.0,8399554728,2961797365,https://ap.rdcpix.com/11e0f1a67a60cda92463748dd7f633e6l-m3445399604s-w1024_h768.jpg,2023-12-18,240000.0,11238.0,1470.0,2.0,2.0,3.0,62712,Illinois,Springfield
2389,2015.0,['rental_property'],122-Delta-Dawn-BV122_Springfield_IL_62707_M94618-04358,sold,29900.0,9461804358,2959897655,https://ap.rdcpix.com/27f17c7be7e33c23ab716e3fe752e177l-m11096085s-w1024_h768.jpg,2023-12-14,29900.0,,,2.0,,3.0,62707,Illinois,Springfield
2390,,"['central_air', 'family_room', 'laundry_room', 'basement', 'single_story', 'garage_1_or_more']",2008-Stanhope-Rd_Springfield_IL_62702_M85491-51593,sold,154900.0,8549151593,2961027941,https://ap.rdcpix.com/fef63e6c1bc7fe25393fd31b3e88ee38l-m3682889882s-w1024_h768.jpg,2023-12-07,155000.0,5968.0,1280.0,2.0,1.0,3.0,62702,Illinois,Springfield
2391,1974.0,"['central_air', 'forced_air', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'floor_plan', 'fixer_upper']",46-Country-Pl_Springfield_IL_62703_M80327-46056,sold,42400.0,8032746056,2960791667,https://ap.rdcpix.com/c48472571c02975abc6c32cefe19cb3dl-m2166782980s-w1024_h768.jpg,2023-11-30,42900.0,,1532.0,3.0,2.0,3.0,62703,Illinois,Springfield
2392,1994.0,['rental_property'],3430-N-Peoria-Rd-NB111_Springfield_IL_62702_M98939-09070,sold,19900.0,9893909070,2959619064,https://ap.rdcpix.com/9a3f34df9a3de80a9f9397c7cc7a475fl-m771732480s-w1024_h768.jpg,2023-11-19,19900.0,,,2.0,,3.0,62702,Illinois,Springfield
2393,1920.0,"['central_air', 'washer_dryer', 'basement', 'two_or_more_stories', 'front_porch', 'efficient']",2404-S-9th-St_Springfield_IL_62703_M86149-63827,sold,49900.0,8614963827,2959782208,https://ap.rdcpix.com/f47b7337e99c53f77f909db9681d6e83l-m1511081702s-w1024_h768.jpg,2023-11-10,42000.0,4033.0,1359.0,2.0,,2.0,62703,Illinois,Springfield
2394,1995.0,['rental_property'],3430-N-Peoria-Rd-NB56_Springfield_IL_62702_M95173-34186,sold,18900.0,9517334186,2959897653,https://ap.rdcpix.com/1766dedbacbf12c883a0beecdc3094f4l-m1454071808s-w1024_h768.jpg,2023-10-15,18900.0,,,2.0,,3.0,62702,Illinois,Springfield
2395,1999.0,,3617-E-North-Grand-Ave-Lot-203_Springfield_IL_62702_M99504-76472,sold,60000.0,9950476472,2959239523,https://ap.rdcpix.com/4934132451cb3ce08e7a41c156c74c08l-m205811973s-w1024_h768.jpg,2023-10-03,,,,2.0,,3.0,62702,Illinois,Springfield
2396,2005.0,"['central_air', 'community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'laundry_room', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'cathedral_ceiling', 'master_suite', 'lake', 'hoa']",3601-Lytham-Dr_Springfield_IL_62712_M80129-57840,sold,219900.0,8012957840,2958032414,https://ap.rdcpix.com/e22aae5de94c4bf11ed10d2707b59c08l-m3595609740s-w1024_h768.jpg,2023-09-28,214000.0,6534.0,1672.0,2.0,2.0,3.0,62712,Illinois,Springfield
2397,,"['cul_de_sac', 'two_or_more_stories']",19-Garnet-Ct_Springfield_IL_62703_M81426-43320,sold,4000.0,8142643320,2955116778,https://ap.rdcpix.com/0e390e790cf505b3be33aa21008316c1l-m4218061912s-w1024_h768.jpg,2023-09-27,3800.0,6316.0,,0.0,,,62703,Illinois,Springfield
2398,2002.0,['rental_property'],3430-N-Peoria-Rd-NB173_Springfield_IL_62702_M92956-02582,sold,15900.0,9295602582,2954431547,https://ap.rdcpix.com/40dbb3a6ba8afa6e18932c745376f7acl-m3808765713s-w1024_h768.jpg,2023-09-25,15900.0,,,2.0,,2.0,62702,Illinois,Springfield
2399,2003.0,"['central_air', 'community_outdoor_space', 'fireplace', 'forced_air', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'modern_kitchen', 'large_kitchen', 'big_yard', 'fenced_yard', 'farm', 'ranch', 'pond']",242-Prairie-Grass-Rd_Springfield_IL_62712_M94111-48899,sold,300000.0,9411148899,2959916528,https://ap.rdcpix.com/10e5d98a3e3797b17c014a6c50bd193el-m2029153029s-w1024_h768.jpg,2023-09-22,300000.0,14810.0,2238.0,2.0,3.0,3.0,62712,Illinois,Springfield
2400,,['single_story'],1900-S-7th-St_Springfield_IL_62703_M97969-33427,sold,7500.0,9796933427,2956129203,https://ap.rdcpix.com/227bfcb31dc83e0c6a3e51a3d66ec995l-m4104993755s-w1024_h768.jpg,2023-08-18,4500.0,6098.0,,0.0,,,62703,Illinois,Springfield
2401,,,1035-S-Spring-St_Springfield_IL_62704_M82173-12865,sold,6500.0,8217312865,2956135116,https://ap.rdcpix.com/a534f71eaef4c64e9e4f423c350201b8l-m1143116891s-w1024_h768.jpg,2023-08-18,5000.0,6970.0,,0.0,,,62704,Illinois,Springfield
2402,1995.0,"['central_air', 'community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'corner_lot']",6611-Bellflower-Ct_Springfield_IL_62712_M79218-79877,sold,269000.0,7921879877,2955356735,https://ap.rdcpix.com/b68b618c58f25e7384496e4098d757bbl-m1414274679s-w1024_h768.jpg,2023-08-17,250000.0,14810.0,1641.0,2.0,2.0,3.0,62712,Illinois,Springfield
2403,1923.0,"['central_air', 'forced_air', 'hardwood_floors', 'washer_dryer', 'basement', 'single_story']",2500-S-6th-St_Springfield_IL_62703_M86511-49058,sold,94500.0,8651149058,2958757623,https://ap.rdcpix.com/aacb108dd551ee49746575e2bedec4cal-m2131498131s-w1024_h768.jpg,2023-08-16,94500.0,5663.0,1209.0,1.0,,2.0,62703,Illinois,Springfield
2404,,,83-Amherst-Dr_Springfield_IL_62702_M85591-38865,sold,,8559138865,,https://ap.rdcpix.com/2030054624/1fad2c197729b9ba4a49253964e5ed09l-m0s-w1024_h768.jpg,2023-08-14,119900.0,,,0.0,,,62702,Illinois,Springfield
2405,,,4615-Lasalle-Ct_Springfield_IL_62711_M95265-32270,sold,,9526532270,,,2023-08-11,359900.0,,,,,,62711,Illinois,Springfield
2406,1997.0,['rental_property'],3430-N-Peoria-Rd-NB48_Springfield_IL_62702_M99272-28466,sold,14900.0,9927228466,2957135105,https://ap.rdcpix.com/0f311851dff74396840f0f5052cf91aal-m2533206617s-w1024_h768.jpg,2023-08-06,14900.0,,,2.0,,2.0,62702,Illinois,Springfield
2407,1920.0,"['basement', 'single_story']",926-S-College-St_Springfield_IL_62704_M89642-94192,sold,23300.0,8964294192,2955758217,https://ap.rdcpix.com/05775162b3705f5fc4d9e98a6340a04cl-m2166782980s-w1024_h768.jpg,2023-07-31,20700.0,5189.0,1252.0,1.0,,3.0,62704,Illinois,Springfield
2408,2000.0,['pets_allowed'],3430-N-Peoria-Rd-NB82_Springfield_IL_62702_M93110-42542,sold,5900.0,9311042542,2954815433,https://ap.rdcpix.com/ebc1b75190fdf59c07855fc2f915ecbel-m2074679814s-w1024_h768.jpg,2023-07-25,5900.0,,,2.0,,3.0,62702,Illinois,Springfield
2409,,,416-Yeoman-Dr_Springfield_IL_62704_M75667-35445,sold,,7566735445,,,2023-07-24,130000.0,10925.0,,0.0,,,62704,Illinois,Springfield
2410,,,2237-S-14th-St_Springfield_IL_62703_M84871-72216,sold,,8487172216,,https://p.rdcpix.com/v01/l55bb7b44-m0s-w1024_h768.jpg,2023-07-24,68000.0,5960.0,,0.0,,,62703,Illinois,Springfield
2411,,,3532-E-State-Route-29_Springfield_IL_62712_M86297-21141,sold,,8629721141,,,2023-07-24,142000.0,43560.0,,0.0,,,62712,Illinois,Springfield
2412,,,933-Westview-Dr_Springfield_IL_62704_M89077-24492,sold,,8907724492,,https://ap.rdcpix.com/1275068951/e080a86ddae92ed8eb34c6f68a79ae0bl-m0s-w1024_h768.jpg,2023-07-24,207000.0,11436.0,,0.0,,,62704,Illinois,Springfield
2413,,,2108-Dubsdread-Dr_Springfield_IL_62711_M73113-51941,sold,,7311351941,,https://ap.rdcpix.com/b65597335f93d710d671eed7eda7726fl-m3814844352s-w1024_h768.jpg,2023-07-24,346001.0,10466.0,,0.0,,,62711,Illinois,Springfield
2414,,,1201-S-4th-St_Springfield_IL_62703_M95151-69963,sold,,9515169963,,,2023-07-24,275000.0,9614.0,,0.0,,,62703,Illinois,Springfield
2415,2015.0,['rental_property'],56-Castings-Rd-BV56_Springfield_IL_62707_M99202-31996,sold,32900.0,9920231996,2953056454,https://ap.rdcpix.com/38e2de2636a8367dd0aadf897058549dl-m1666892302s-w1024_h768.jpg,2023-07-24,32900.0,,,2.0,,3.0,62707,Illinois,Springfield
2416,1972.0,,5-Villanova-Dr_Springfield_IL_62703_M89070-42332,sold,,8907042332,,https://p.rdcpix.com/v01/l17a30345-m0s-w1024_h768.jpg,2023-07-24,141000.0,7784.0,1360.0,0.0,,3.0,62703,Illinois,Springfield
2417,,,565-W-Elliott-Ave_Springfield_IL_62702_M72224-39436,sold,,7222439436,,,2023-07-21,10000.0,5759.0,,0.0,,,62702,Illinois,Springfield
2418,,,565-W-Elliott-Ave_Springfield_IL_62702_M87391-21995,sold,,8739121995,,,2023-07-21,10000.0,5759.0,,0.0,,,62702,Illinois,Springfield
2419,,,3913-Marryat-Dr_Springfield_IL_62711_M72373-41779,sold,,7237341779,,,2023-07-21,230000.0,6534.0,,0.0,,,62711,Illinois,Springfield
2420,,,2804-Castlerock-Rdg_Springfield_IL_62711_M82680-80483,sold,,8268080483,,,2023-07-21,475000.0,15000.0,,0.0,,,62711,Illinois,Springfield
2421,1997.0,['rental_property'],110-Delta-Dawn-BV110_Springfield_IL_62707_M95572-43180,sold,12900.0,9557243180,2943169271,https://ap.rdcpix.com/54198f23869b28cf76ba44828781436cl-m2919807790s-w1024_h768.jpg,2023-12-21,12900.0,,,2.0,,3.0,62707,Illinois,Springfield
2422,1997.0,"['central_air', 'den_or_office', 'dishwasher', 'lake_view', 'recreation_facilities', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'outbuilding', 'pond', 'new_roof']",4464-Tolliver-Rd_Springfield_IL_62702_M92706-37132,sold,525000.0,9270637132,2962635961,https://ap.rdcpix.com/edc07d15e1ba4f06e0578a510f2841dbl-m651720871s-w1024_h768.jpg,2023-12-19,512000.0,443441.0,2762.0,2.0,,4.0,62702,Illinois,Springfield
2423,1986.0,"['community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'farm', 'ranch']",8200-Hunt-Rd_Springfield_IL_62712_M83995-54728,sold,240000.0,8399554728,2961797365,https://ap.rdcpix.com/11e0f1a67a60cda92463748dd7f633e6l-m3445399604s-w1024_h768.jpg,2023-12-18,240000.0,11238.0,1470.0,2.0,2.0,3.0,62712,Illinois,Springfield
2424,2015.0,['rental_property'],122-Delta-Dawn-BV122_Springfield_IL_62707_M94618-04358,sold,29900.0,9461804358,2959897655,https://ap.rdcpix.com/27f17c7be7e33c23ab716e3fe752e177l-m11096085s-w1024_h768.jpg,2023-12-14,29900.0,,,2.0,,3.0,62707,Illinois,Springfield
2425,,"['central_air', 'family_room', 'laundry_room', 'basement', 'single_story', 'garage_1_or_more']",2008-Stanhope-Rd_Springfield_IL_62702_M85491-51593,sold,154900.0,8549151593,2961027941,https://ap.rdcpix.com/fef63e6c1bc7fe25393fd31b3e88ee38l-m3682889882s-w1024_h768.jpg,2023-12-07,155000.0,5968.0,1280.0,2.0,1.0,3.0,62702,Illinois,Springfield
2426,1974.0,"['central_air', 'forced_air', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'floor_plan', 'fixer_upper']",46-Country-Pl_Springfield_IL_62703_M80327-46056,sold,42400.0,8032746056,2960791667,https://ap.rdcpix.com/c48472571c02975abc6c32cefe19cb3dl-m2166782980s-w1024_h768.jpg,2023-11-30,42900.0,,1532.0,3.0,2.0,3.0,62703,Illinois,Springfield
2427,1994.0,['rental_property'],3430-N-Peoria-Rd-NB111_Springfield_IL_62702_M98939-09070,sold,19900.0,9893909070,2959619064,https://ap.rdcpix.com/9a3f34df9a3de80a9f9397c7cc7a475fl-m771732480s-w1024_h768.jpg,2023-11-19,19900.0,,,2.0,,3.0,62702,Illinois,Springfield
2428,1920.0,"['central_air', 'washer_dryer', 'basement', 'two_or_more_stories', 'front_porch', 'efficient']",2404-S-9th-St_Springfield_IL_62703_M86149-63827,sold,49900.0,8614963827,2959782208,https://ap.rdcpix.com/f47b7337e99c53f77f909db9681d6e83l-m1511081702s-w1024_h768.jpg,2023-11-10,42000.0,4033.0,1359.0,2.0,,2.0,62703,Illinois,Springfield
2429,1995.0,['rental_property'],3430-N-Peoria-Rd-NB56_Springfield_IL_62702_M95173-34186,sold,18900.0,9517334186,2959897653,https://ap.rdcpix.com/1766dedbacbf12c883a0beecdc3094f4l-m1454071808s-w1024_h768.jpg,2023-10-15,18900.0,,,2.0,,3.0,62702,Illinois,Springfield
2430,1999.0,,3617-E-North-Grand-Ave-Lot-203_Springfield_IL_62702_M99504-76472,sold,60000.0,9950476472,2959239523,https://ap.rdcpix.com/4934132451cb3ce08e7a41c156c74c08l-m205811973s-w1024_h768.jpg,2023-10-03,,,,2.0,,3.0,62702,Illinois,Springfield
2431,2005.0,"['central_air', 'community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'laundry_room', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'cathedral_ceiling', 'master_suite', 'lake', 'hoa']",3601-Lytham-Dr_Springfield_IL_62712_M80129-57840,sold,219900.0,8012957840,2958032414,https://ap.rdcpix.com/e22aae5de94c4bf11ed10d2707b59c08l-m3595609740s-w1024_h768.jpg,2023-09-28,214000.0,6534.0,1672.0,2.0,2.0,3.0,62712,Illinois,Springfield
2432,,"['cul_de_sac', 'two_or_more_stories']",19-Garnet-Ct_Springfield_IL_62703_M81426-43320,sold,4000.0,8142643320,2955116778,https://ap.rdcpix.com/0e390e790cf505b3be33aa21008316c1l-m4218061912s-w1024_h768.jpg,2023-09-27,3800.0,6316.0,,0.0,,,62703,Illinois,Springfield
2433,2002.0,['rental_property'],3430-N-Peoria-Rd-NB173_Springfield_IL_62702_M92956-02582,sold,15900.0,9295602582,2954431547,https://ap.rdcpix.com/40dbb3a6ba8afa6e18932c745376f7acl-m3808765713s-w1024_h768.jpg,2023-09-25,15900.0,,,2.0,,2.0,62702,Illinois,Springfield
